,year,words
97,1981,"['authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
98,1938,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
99,1974,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'environmentalism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
100,2000,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
101,1950,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanist', 'utopia', 'utopian']"
102,1927,"['authoritarian', 'authoritarianism', 'communism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
103,1937,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
104,1936,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
105,2008,"['authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
106,1965,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
107,1909,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'utopia', 'utopian']"
108,1988,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'environmentalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanist', 'utopia', 'utopian']"
109,1953,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
