,year,words
100,2000,"['авторитарный', 'авторитаризм', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
101,1950,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия']"
102,1927,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист']"
103,1937,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист']"
104,1936,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'утопический']"
105,2008,"['авторитарный', 'авторитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопический']"
106,1965,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'утопический']"
107,1909,"['демократия', 'диктатура', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
108,1988,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
109,1953,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист']"
